"","Inbred","PHK76_DEH1.2020","PHK76_DEH1.2021","PHK76_IAH1.2021","PHK76_IAH2.2021","PHK76_IAH3.2021","PHK76_IAH4.2021","PHK76_ILH1.2021","PHK76_INH1.2020","PHK76_NCH1.2021","PHK76_WIH2.2020","PHK76_WIH2.2021","PHP02_DEH1.2020","PHP02_DEH1.2021","PHP02_IAH2.2021","PHP02_IAH3.2021","PHP02_IAH4.2021","PHP02_MIH1.2021","PHP02_MNH1.2020","PHP02_MNH1.2021","PHP02_OHH1.2020","PHP02_WIH1.2020","PHP02_WIH1.2021","PHP02_WIH2.2020","PHP02_WIH2.2021","PHP02_WIH3.2021","PHZ51_DEH1.2020","PHZ51_DEH1.2021","PHZ51_GAH1.2020","PHZ51_GAH1.2021","PHZ51_IAH1.2021","PHZ51_IAH2.2021","PHZ51_IAH3.2021","PHZ51_IAH4.2021","PHZ51_NCH1.2021","PHZ51_NEH1.2020","PHZ51_NEH1.2021","PHZ51_NEH2.2020","PHZ51_NEH3.2020","PHZ51_SCH1.2021","PHZ51_TXH1.2020","PHZ51_TXH2.2020","PHZ51_TXH2.2021","PHZ51_TXH3.2021","PHZ51_WIH2.2020","PHZ51_WIH2.2021"
"28","W10004_0093",9.09327714871656,11.0963158039293,9.51821487343865,11.0699564510805,10.8890971809218,10.1228216921129,11.702728955191,12.080972708462,9.11061734400571,12.4954985523421,12.3095479992854,9.01364681483844,11.844907260959,11.3875777434778,11.7562556564887,10.9352972049359,13.4512076168886,10.550026073282,11.150873777143,13.829003273582,11.2682221376123,13.7750457761106,11.6255209537381,12.3138578189326,10.8714426907198,6.7079205266525,10.5290428320323,6.18108827242085,9.45025176427661,8.30280421150577,10.4219852744554,10.0184574440344,9.94425519112809,7.90277439550818,7.89579293725365,8.26669521386188,9.53227233280787,10.3051628691224,6.55857529661235,8.11191768215892,6.99417687444402,7.94542118125178,3.42367900818572,10.6866750507648,11.4945197531727
"29","W10004_0095",6.58598747618382,8.85605383942344,8.05578822837032,9.85098654336743,8.89117297956507,8.63002712153774,9.95625515870286,10.6703838950008,7.90181286304712,7.29656256340422,10.0408184066223,7.06098263052901,9.19033183503343,10.3696566429755,8.50319446155284,9.32737889819859,12.4784616167018,9.13723441412397,10.5594689730097,12.6226959695824,11.6023956661514,12.040434866135,8.15274120144125,11.243425602963,9.30345502458579,6.21040888091479,8.65011483747922,5.88265904881308,8.19205853429531,8.0803031845726,9.50143053076585,7.2207661489739,7.46822128710919,7.38031656222625,6.1243997742152,7.82970373051011,8.94444351670571,8.6420917786475,6.36892435927201,8.70788568602688,6.3825801810004,8.40776629119743,2.27874250260109,7.56300982304589,9.31518229936772
"30","W10004_0097",9.15451398664278,11.486882486977,9.76364579727574,11.4352939128664,10.8547127879233,10.2216013511959,12.0554288116075,12.2114158238846,8.08489562301874,10.9307200982398,12.1931134198404,10.3649730607615,11.9929158582319,12.7986881559713,12.0543653383058,12.0504768220745,13.2896376420979,11.9408665093681,11.8006175203488,14.2703721602618,12.9189505989863,14.8333007280783,13.2031307131581,12.516914772299,11.5384961084021,6.96959608904105,10.3122920770529,7.17073820082058,9.45886368566793,9.04823348741618,11.0501907091685,9.71231814645374,10.5721915634656,8.59324596804798,7.95289214166641,9.40639023304652,9.98036797680961,10.6655842356732,7.1598307752299,9.48205045423056,6.7673785333417,8.77145777208138,3.78799589360298,12.0591598292487,10.9195590146374
"32","W10004_0103",9.94091995473542,11.6109133210355,10.4852602858699,11.8599620571803,12.6956868553969,11.2571557481012,12.4166236497485,12.8942512107071,8.87638925000731,12.6315502846413,13.5899747987025,10.4384924399756,12.5494987303015,13.0226836531455,12.0199164486257,10.528659354572,13.3651915593151,12.2125058553658,12.4530830690205,14.843083043865,13.1443355088982,14.5645760279072,13.601770520967,13.6240624275065,11.1112731914231,8.5780864434156,11.5751996306146,8.65366428718445,10.1165232820045,9.86953082192456,11.3860363432965,12.4437086659522,9.50461153067009,7.90586679009996,8.98645503972796,8.95692543036042,10.366137176832,11.3422569904633,7.49672435486871,10.1515043263234,7.47460502845447,9.24513321574389,4.59453760785783,12.6391177155413,13.0171494234619
"33","W10004_0112",7.93144562635229,10.6685007665222,8.54677411277546,9.74714801410992,9.556601902832,8.92144517204748,10.2725670222394,10.8417175625169,6.34214619631796,12.4677761894872,10.2213129396,9.72333668739271,12.0726664766559,11.3630908095553,11.7382819703742,11.0704728116359,12.4929632468159,11.2741646075263,11.6663295464237,13.6499700451933,11.8726813959791,13.19219883352,12.5829664021393,12.9875971990062,10.974297604104,6.7984977074175,10.2880115452568,7.15079603013263,9.09278480219741,7.55020691004163,10.2253920973084,9.51286874491886,9.3671232812291,7.12432055013334,8.26691809981798,9.41129663922439,8.52762686118516,10.2174029680049,5.62617932181902,7.84012751383868,5.68352550010358,7.97170199958258,3.29164078875488,10.5861241588743,10.6761158271466
"34","W10004_0118",9.47267967503392,11.3754774909134,10.3402907884942,11.3851145283566,11.9478552861706,10.9072017232902,12.2221009086035,12.2058589969547,8.76621668590007,12.0326298843434,13.0205166643635,10.1721593695325,12.4960999161336,11.9201501660423,12.7423065451505,10.5745261610817,12.711395864967,11.9126943035432,11.6043653774675,14.2368285641212,13.2155896124285,13.9573889083194,12.6610599760989,13.1581193974089,11.6976850245065,9.41865687375561,11.1439882444245,7.66757464565561,10.4459925859293,9.07644808189199,11.0121504364881,10.2612472226278,9.99141502259476,7.62768801522324,8.71988758221295,10.2653477025242,10.1286563608349,11.4297667377985,7.83286275244952,9.0184290174802,6.52552943726849,9.32354471327297,3.83624471759721,11.0178498430436,11.6439008748894
"35","W10004_0119",9.02510084200913,11.6857801252432,9.75498778509029,10.8872964736504,10.4688667118982,10.6035282201817,11.8403162979178,12.3164961850791,7.77446049014801,11.7632774121994,12.0184462700954,11.000175778126,13.2964312464002,13.0031767219412,13.7022577402359,12.6042578102674,14.2726023089876,12.2130337173363,11.911618481179,15.0781860276651,13.0039757573667,14.0504373974967,13.5283375155206,14.6418862509313,12.5520192788905,8.25840813991765,10.9161327267849,7.67333600946662,9.83139939586948,8.38295388112363,10.872710272244,10.7650842245747,10.4252277419241,8.08273071573234,8.56373655049834,8.0923735831936,10.216178520332,11.0512989227865,5.94879794187049,7.83506307752753,6.52449673686885,8.0641564831738,3.58560398655227,10.2567738873435,11.4510836158866
"36","W10004_0127",9.55402626351561,10.2658972882842,9.46803815632617,11.502726569744,11.962996710776,10.2489733633018,11.6779463640042,10.9145536168581,8.103045911853,12.4600719800201,12.5988606979985,8.84042267058654,11.3256553855673,10.7599889453057,9.99824229003861,9.99028771089732,12.5730454312829,10.902570336011,10.3188407117363,13.6457859008288,11.2068896792613,12.2209419556811,10.75408899085,12.3715444414795,9.96606988354536,8.179659327033,10.7175689835112,8.3612030048414,10.2630206294899,8.15010722591528,10.9809286200016,10.4323562545746,9.74278784816315,8.58328693224716,8.23684091319738,9.1342564205629,10.5148177977003,10.356413330372,6.40582249033358,9.06642883545916,7.15004767761035,8.58974950790598,4.00813382882932,11.5262466007783,12.1829845797952
"37","W10004_0129",10.2651027746825,12.5818044360399,11.3720273027853,12.8253875525632,11.6980024866236,12.1833827542491,12.5789059482175,13.4123037895719,9.43763246788654,10.6285042922718,14.4089347938242,10.6050400375414,13.4520910701488,12.9197979348348,11.3249046695769,12.864162495026,14.0040763085151,12.1681032762762,12.6220253168668,14.8574900481321,13.7874086333525,15.0736314114192,14.2607618652047,14.5697764651441,12.7208943266767,8.35281065712134,11.1299526507207,7.63184024662089,10.6747111078339,9.56323839567924,11.7876470821319,10.9395998020893,10.7871730309394,8.29340726930007,7.54853604963958,8.16754282731873,10.6723562998939,11.8089477590776,7.80601217407204,9.59049387012309,7.52434232496903,10.0207995123618,4.57995032960153,12.6122162404332,13.3852958217846
"38","W10004_0132",7.95617616737578,9.98763623569021,7.68795752656451,10.8607825752903,9.67082221031059,9.66582570394478,10.4288323906775,11.5649520577636,8.08115876049045,11.9125135932412,10.914032886452,10.4388757548002,12.0918915847773,11.8137493407993,12.0571956746359,11.9274977874118,12.4886801099785,12.641855130531,11.4999422491824,13.7799054904174,13.0109377527965,13.7120216967463,12.4168936786446,13.7107914229854,11.7706732002839,7.94381118251643,9.64674116402185,6.9235298473434,8.92377683549537,8.40820643681677,11.2247655626409,10.4842262839245,9.62927261195351,7.55414825731158,8.75026582716758,10.5094953691032,9.72850872154839,10.1085013419242,6.71496432651459,9.18068770905086,7.46185066661815,8.82682267817693,4.24901311761739,12.6218964110248,11.1770502262475
"40","W10004_0138",8.42929862684005,11.3366506975058,9.19252915986845,11.1721658412732,10.6768937616216,10.0021264861958,11.2744638828426,11.6310296281378,8.41778489655802,12.0316483398623,12.1962217368928,9.17261114237754,10.4984875255092,11.3185126403204,10.5585851145761,10.1649708105975,13.1688739081822,10.661406807456,11.0695456644872,13.8107499229738,10.9701210226257,12.5172078038759,10.9939640858522,13.7008158197559,10.5101295809905,6.84460366524384,9.77832626802675,6.65167339636934,9.65239936009918,8.12320662928952,10.4067601161307,9.66856544677262,9.19861806198383,8.30587562179742,6.68209165956235,6.71048338098603,9.74601151824811,9.73807580483194,5.68493109844125,8.89609127440518,6.86527513566267,7.74782914231008,3.50967684550561,11.0162852614644,11.0244867733482
"41","W10004_0140",9.66668101699781,12.1836703962315,8.36296310686929,11.2746216787017,11.6533979893611,10.49455128494,12.2740522443267,12.4464164220616,8.10971152229635,12.102655335734,12.5355919294626,9.52337968244653,11.7508473549043,12.2284925133109,12.6062359740426,11.2705556177935,13.5109909405706,11.8350160497253,10.9692239860792,14.3335226816796,12.477152895766,13.2164872649783,12.6452038522708,14.0175619895949,10.4950581537834,7.44413446581547,8.93912208728679,6.76871158032177,8.31771542036313,9.04900626808503,11.876115022749,8.63680779487993,9.34189348946741,6.79903322967987,7.34311529535225,8.8853279422405,10.5940804344937,10.1578834490021,6.45747417427092,8.8316079118906,6.14381141070513,8.97251967041686,4.49525316454053,12.8522817129583,12.1500886699231
"42","W10004_0146",9.72397179183172,11.77379153837,10.8507346824,11.7370347507685,11.7341525662711,11.2512545035121,13.5830624801958,13.3294497580409,9.11438300279351,13.0355725436295,13.6190869459523,10.0515175387093,12.9737769481308,12.6543515175705,12.2394213842282,12.665937975026,13.5360613817465,12.6903096887037,12.1159469319037,14.4390355987075,12.1769637732463,15.2100951469062,13.7153430466302,13.8404069896309,11.5296431417842,9.16292044831602,11.0575040396819,7.02884092353622,9.33256926058406,8.4815372301096,11.0434650710445,11.0111322393798,10.2311791052333,8.14054382259506,6.14018819281114,8.73480381585381,8.31101993175062,9.99256349166563,8.04085422320099,9.08746556169152,6.60722199664839,6.77237575797352,3.6088447066198,12.8107043236935,11.9831840919388
"43","W10004_0147",9.26681240338612,11.2402611023309,9.10460324769234,11.2480392451498,10.3228792451033,10.7361833619649,11.481488359481,11.8371416911411,8.11454638569474,11.3668780394367,11.7017528932512,9.34771469779617,11.5242042428756,11.3502151868468,10.6460477255871,11.1805272947557,12.6492141909083,10.8537299829129,10.6148111992305,13.1831049912081,11.5398059869898,11.3264213724492,13.8805638922921,12.2253392799473,11.3061290479952,8.27558878617645,11.4089958298247,7.3956274507559,9.90266408245905,8.45128097933226,11.6985249293954,9.4358175147875,10.8954464709269,9.13263061911222,8.59102936600454,10.6642382481138,11.6092302032347,11.5613823332789,7.6332145675959,9.23413966356134,8.11236271325726,9.39480506051349,4.17940255115014,12.5835153882292,12.3671685700388
"44","W10004_0148",9.46602956068723,11.1198908820713,10.4433005302933,12.0223101318868,11.4240467699669,11.4748989291775,12.2366426871256,12.9759997731967,9.80900788775761,13.7697493684807,13.303429393743,9.09387237613069,13.0918308192399,12.7663504642377,12.4228806580812,12.132769288725,12.3904001715823,11.9105797829877,11.5888124537613,14.9929293484823,13.657999443651,14.1872516854546,11.716933048479,12.8056983801951,12.0016894707862,7.6855925461863,10.8396142843433,8.80847327410528,9.42967001618256,9.557664316167,11.9904743576157,10.4060759958693,9.40075489668292,8.34154653329287,7.82382179330629,11.0953069483063,8.82117311011724,10.7316004488718,7.67283674265519,10.4761996406844,7.60547159046727,10.1222977162114,3.6985086300077,13.0376393396688,12.808288255075
"46","W10004_0152",9.02327610620708,10.3369442888765,9.16193257529274,11.0001532342257,10.2956795668016,10.3070491946822,11.191324796645,12.2854336654467,8.22655960467905,12.5809340815748,11.8743244801821,9.42390569982694,10.0468945838311,11.4276835266756,10.3322289901713,11.1881400741352,12.1381199147093,10.2094902343263,10.2040074670848,12.7708381114282,12.0595826585231,12.5901279325147,11.0566628862628,12.4692939667436,10.8243112420307,7.35107019942662,10.2461164006274,6.6630928811465,8.91309723939442,8.65907474655507,11.1272649681327,10.6165107712747,9.79212487592198,8.29275988478194,7.34420679961033,10.5058306133541,9.90108941703807,10.1225080710916,7.34886708383016,8.32362632310324,7.70187693601548,7.60313915060028,3.50623215389561,10.2687281074344,12.8920287477724
"47","W10004_0153",8.864065328678,10.4104265773799,6.52068373870783,10.2231521475673,10.5155769359938,9.50102841470633,10.9845002889513,11.3669780610144,8.86754767242767,9.77711127330815,11.1876980022689,8.76636183986994,10.6453560776411,10.5070051955733,10.9467240601947,9.95108679192043,11.4958481188742,10.998592384235,10.7337592904103,12.7229565411744,11.2565104901818,11.8518851105142,10.4224705943802,10.0075924422905,9.71240414613448,6.7505051022264,10.1466022449976,6.91313407014928,8.25415802151454,7.67031770960802,9.43281173960022,9.26331430648321,8.76788148507499,7.65825654293823,5.5889917897082,6.8582357397235,9.10418536431996,9.76650632574425,4.72046623258341,8.1072233781445,4.69590286177507,8.78209386308697,2.93409087881048,9.84368643859932,10.0715518647464
"48","W10004_0160",9.84688643980252,12.7699947327853,10.9170109159314,12.937996485295,9.60295287977008,11.1724207648958,12.8103123389736,12.6634861336624,9.30204403887753,13.0234236925428,13.0084344983907,11.0548086596526,13.2173160322263,12.5573579122173,10.3784361551052,10.9917434850707,15.0622606613367,12.6463200237261,12.2887100653072,14.8974617631789,13.2507063002866,14.4953312369182,12.0908730419895,13.4192005657171,11.4823994997013,8.76941397695736,11.6081609593764,7.88774834878584,9.77471925082439,9.52561891801509,10.7914180345341,10.7601918145368,9.73864567993692,8.00501178710641,7.30439661999684,6.63444326018221,9.62055393747664,11.5772098033493,6.91547288050369,8.68561302424221,6.84589405340882,9.55503037472065,4.15433812812356,9.61946880786776,11.297405801246
"49","W10004_0166",10.659209403987,12.7262437236687,10.3428978600998,11.9272759214093,12.4914090024547,11.5686117321975,11.9220564515953,12.3946854833871,9.62353346445034,11.3627935521548,13.4957434916724,10.0820442908059,12.4297024385964,10.9215742732135,11.807153495864,10.6719425524056,12.1020246777176,10.1651287408802,10.3608978094003,13.1094544411875,11.0391569021581,12.8062768294681,12.7240497385671,12.3138319599497,10.5089484275857,7.90698862042092,10.759830672511,7.93470807972903,10.3203016992818,9.44289982848535,11.6334564491602,10.8442157133934,10.7190218461376,8.46617065387927,8.72443699303128,9.86937548034454,9.4198858733357,11.2051446904016,6.98408682117547,8.79509423943221,7.04652736995377,8.46063838277186,4.30246404227905,11.2959319766601,13.1009160397101
"51","W10004_0185",7.57047958069134,9.8260202148409,8.56736866948615,10.0297509980665,10.2039129506569,10.4779624382063,11.2369226325567,11.0296479535752,8.05151144950217,9.36617036721135,10.7440482114561,7.53468796782654,12.0659148220679,11.2183273473249,10.621967190968,10.1454511729716,12.865904048949,11.0253752498971,10.5390721362887,13.1563298534015,12.3409133651661,12.116672925759,12.5140945072989,12.7952199906812,10.5013072621623,6.43002682664374,10.5266481566156,6.42628343186928,8.54826574756465,7.73807673674956,10.174661849259,9.47254708453222,9.55007066566336,7.84250080892527,8.74118554225033,7.93497633997384,9.36756807655898,10.0930652397695,6.5410370146313,6.14624696476818,6.58507568831909,7.41761092130607,3.84315618298172,11.1736224168174,11.4353038180531
"52","W10004_0190",10.7556936336985,11.4830696447502,10.8295153884255,12.5945060920398,11.985963641413,11.7791454538388,13.3668421399705,13.5248119317048,10.0452578249053,13.5586840935705,13.8639677269965,10.4979557941677,13.435574096175,13.4686858066962,11.8784713611432,11.8614010529667,13.8550929196974,11.2127045920247,12.0557718276638,14.6962569236908,12.8678289600748,14.1186991684151,13.4458551157925,14.0358058715352,11.6402292978996,8.34876695036545,12.3245318258507,7.96408420728047,10.3211185017233,9.33013502558361,11.9546029487422,11.692831394329,10.3931588254382,9.24554086990512,9.26912982701884,9.53452281847129,11.3317077699764,11.3158998568772,7.39102825450977,9.09918495991263,7.11370503251798,10.8313455274584,4.81770092700877,13.2136392063921,12.9937767862476
"54","W10004_0197",9.83579375428081,11.4439038697849,9.86210513875355,11.6860876481157,12.7363973453927,11.3636982052705,12.5437565497594,12.8679586066249,8.56099315308627,12.3140374163266,13.2418880273929,9.97456042357359,12.3010297274165,11.6810408309386,11.7644453689231,10.7557967883835,11.2489750804068,10.1751758562267,10.810669746006,13.93960293766,12.5226844935714,11.8050324132579,10.8269972355497,11.9688939962373,10.6421490941419,7.9483641002879,11.8195997943998,6.650301236362,9.75108144125621,8.26341093062977,10.9715486173174,10.8357625230866,9.5630369397926,7.91416282046715,8.00262403769654,7.63416799567397,8.4333414245612,9.54941195613249,6.51006504855562,8.74434038924826,7.15281979020967,8.95059341249931,3.12787205000144,12.0381578827408,11.2639558702487
"55","W10004_0199",8.7880656505993,11.4168746698953,8.74606784471741,10.8352851674997,10.7241513505013,9.66491016191083,11.0431398827238,11.891588302493,7.48959868806051,10.9652067600548,12.3178325429432,10.1903448199001,12.4346308292441,12.2872482949454,11.9257121447955,11.2773989505047,13.3609557899349,12.4949650481373,11.8502633742355,14.366051995251,12.0473161266835,13.5838800206988,13.6250525132101,14.026194626207,11.5248244054254,9.40995189511571,10.8925681005892,7.98905476116437,9.93940813317527,8.83191137604077,11.2438487484281,10.8201641955526,10.2310899707607,8.23655308817858,9.18046703187598,10.4623106165405,9.77191971447521,10.2026826011104,5.09968731690359,9.4701017402527,7.8031179947796,8.98199435501735,3.68551973519944,12.0020626706,11.6507489087076
"56","W10004_0200",10.1042283742982,12.5989497348579,11.290546992308,12.3627289111999,12.1137256248845,11.8614437593348,13.1948153975188,13.4256708997192,9.30273855871703,12.5444721181628,14.0998458445888,11.2977278236563,12.9229380101459,12.67480275911,10.4023662383857,11.8184051376015,14.0857093517511,11.8606487526583,12.1627656831422,14.7088123858599,13.477808381636,14.5888441788526,14.8844779143403,10.8823600674831,12.1734078998883,8.31564143338465,11.6877907257302,8.43562962456598,10.2489107694766,10.2386800942206,11.298177442652,10.6946930860688,10.5472491259819,8.01840749602747,8.83279596517331,10.7672718689986,10.1957602280531,11.4931667309796,6.95936213733555,9.86433239535122,7.86311089521096,9.12806975963847,4.50630196666695,12.9340796962378,12.5128933929142
"57","W10004_0203",9.61917758773818,12.1450903065082,10.3770744167632,11.3493365046841,11.3114783639677,10.5491473825623,12.2227932950946,11.9882630066303,8.1961190110026,11.2819874673264,11.5255093645883,10.3663765201136,10.4051600400862,12.6446414945722,12.2931583785677,11.5868907560232,13.14685952422,11.3904705081382,11.90123104846,14.4080857208083,13.0308893773485,13.4536366728225,10.9117969661844,12.6568303910114,11.6903588863808,8.35823631894939,11.2221006461272,7.14532539966276,10.5739508864082,9.27724959228637,11.6795739211451,11.2218219482606,10.1155792501146,8.76322261423281,9.94160672999081,10.3280125628082,9.66656582226205,9.69978201245422,8.0126945662177,8.85210227164079,6.27868104276763,11.10773590405,3.76864354659201,12.7274673182206,13.0777530800748
"59","W10004_0206",9.18585693645572,11.0776717896899,8.82626273694258,10.8518830828015,9.47706733926623,10.1273740474134,10.908899809085,10.8550954210331,7.42888685263462,10.0559096609851,11.6561813437157,8.69995274510918,11.5771292590957,10.9223261007367,11.1087849206808,10.5342643603768,12.5231441096535,9.79397734861478,9.81530835638495,13.0580906274333,9.86948970796388,11.4547797514793,10.0585392926984,11.7278622258545,9.67831235573892,8.86645080329248,10.6334537627216,7.61550459662678,8.96559966085757,7.78623804163271,10.7493373580797,10.6551298184547,9.71945305721177,7.54771488403071,8.95623738011416,9.96460908942314,8.07648988195764,9.89094711969816,6.99818315608438,7.34413717744554,6.46739399187819,9.53652332068331,3.35668189822303,11.6461964797981,12.1269202980636
"60","W10004_0212",9.60573686661003,11.6541103129451,9.96796095679885,11.1306050568739,11.4673013101652,11.7801212009601,10.9721114439091,12.1355669379654,8.35442934756972,12.3044454743828,11.990420087681,8.78668698712445,11.1725650826485,10.8490129682035,10.3966165057941,10.5761933437756,11.8599264041648,11.2886289260171,10.5119410287808,13.3490239526579,12.6148792276521,13.2749450008064,12.029284937358,13.0759467059191,9.87304775354536,8.87537691470278,11.6544201535946,6.64767197430616,9.69184244346718,10.0522638862989,11.4417019305288,10.8925212551727,10.1680894560231,8.27696596460297,8.65414817651749,10.5580463379336,9.42218938442184,11.4420405664917,7.14536975653269,8.8538119118285,7.51922346202626,8.67872133007342,4.44892686916037,12.401391662553,13.3218742293148
"61","W10004_0213",8.19333177321731,11.53422615398,9.95754639978577,10.563256790728,11.7185810218147,10.8813216241142,10.9506885976337,11.8496348006803,8.5254675065005,9.94503132812218,12.0849540587087,9.86936230661932,12.9308656338969,11.909628917726,13.3272689441894,10.7139989112867,13.2631897909906,11.6360795695836,11.3257279597778,14.223666116267,12.616929434463,14.0297239075273,12.9479712911679,13.2428037733178,10.1636857763925,7.72650177977472,9.80210146499253,8.0033570572905,9.10796955775853,8.44022673676151,10.5782640667308,8.99584663619705,9.55062049762963,8.06923862271249,8.51863241572562,8.18029665785776,9.1082745002711,9.92258734806746,6.28429551812106,7.93936176786723,8.40399071972481,9.6963089058029,3.46902606131791,9.98695355140252,11.6512350305361
"63","W10004_0220",9.43196857260182,11.1708209296905,9.55819771770016,11.057788800013,10.4875135620272,10.7278931512971,11.6014968035773,12.2969372162466,8.14955149482635,12.4663437357764,12.2977472664881,10.7214095007688,11.5545763034017,12.3725491546669,13.8489352516,11.7330775347138,14.1922694414149,13.3126366088511,10.8050146967777,14.4117985605771,13.074843417295,14.6721655549296,13.7610848137348,13.5067093643542,10.472541808055,8.50673515686238,10.5683273991334,8.58199743512486,9.62571027752224,8.95396807826113,11.2698982481025,10.1698146231095,10.413863266032,8.29814637418825,8.03478662842159,10.5019564578391,9.23149166552726,11.7149384810943,8.17043322814461,9.51429815651088,6.96396739463374,10.627322770933,3.8038138211692,10.5381449358091,11.6831456851796
"65","W10004_0223",9.00867270631979,11.7518728415942,9.62754998689286,11.6251734507369,11.0034498085421,10.2098740568451,11.6904415338436,11.5995395720666,8.76407025292107,10.4750789256571,12.5862467314533,9.35023866128608,10.7571475157092,12.0752648950493,11.9647441114661,10.9235769050735,12.4612832625287,12.0643485708993,9.99994178235009,13.9009099597004,12.1061269161076,13.2042911836562,10.9897034982728,12.1574915772916,11.6935997020049,8.64280810826604,11.0422561694671,9.01155422155446,10.093152332914,9.99538879213313,12.207818435409,11.445002289008,10.6036360211395,8.44697625439973,9.73222885620222,7.37019298307154,10.6604093483712,10.5370064987506,6.73840607032319,10.0868195918446,7.38583252993537,9.35130668883789,4.71146587587023,12.7407232430017,13.1859181295138
"66","W10004_0224",9.71826181558976,12.6075797107124,10.8942579096919,12.2528857630489,13.0488135034433,11.8056548262728,12.804749761083,12.3357392459915,8.96105367883431,13.0218563063009,13.7214724494969,9.94268569989112,12.4935274039848,12.5111676230412,11.6905738065634,10.9991567338514,13.4085630185779,12.4924709583552,12.0831057918849,14.981745583074,12.3319917298834,13.7499556541513,13.7032666155926,13.3131369389806,12.0372510487635,7.27709906749145,9.73701369481882,8.3123985094457,7.13368748497068,9.07425275786955,10.1756983283578,9.8733557582835,9.28092002604928,7.8043591221938,6.03930207134467,10.0666860454156,9.42670857173696,10.2603418589273,5.34540307775828,8.98075775291076,5.95392511431715,7.22402547374072,4.0777981330258,9.4999844227151,11.3685915498116
"67","W10004_0225",10.2609443371417,12.5351231814553,11.0270827811964,12.1343488758451,12.0774450289404,11.5491963430692,13.2334121402819,13.7952533943313,8.58691497672142,13.739484259067,14.1051821501682,11.750257254155,13.7852369812686,12.6863428558584,13.131546355321,12.7372878245448,15.1036738966638,13.1643965516698,13.346620246656,15.9090406394549,14.5806627243058,15.1881416652229,14.6917107919991,15.2919539268938,12.669284423974,9.0164137374939,11.3309364774171,8.88715127512292,9.84837184288881,9.97354876841564,11.3572371641891,11.5209247289776,10.2793775365479,8.17378843679687,9.29409550467694,6.52370462822145,10.2570410658052,10.3681661208056,7.39428442776941,7.71547667706208,7.21165695371175,8.55777532328045,3.80177734754445,12.4220846813405,12.0003920334194
"68","W10004_0227",9.74114841510854,11.5172746940645,9.63232071504262,10.6838760720709,10.6823614866226,10.6402856360862,12.196868058582,12.1687412841953,9.03465166216435,11.3922816070786,13.9100182207783,10.3594976174967,12.4286111024571,12.4134839357183,12.1713402147808,10.0467697108461,12.0288060338388,11.8296942530042,11.0499664058807,14.2981564241138,12.29766889868,12.8555404263191,9.72112322004238,11.9291002201667,11.0558535933012,8.04878938825347,11.0398854324714,7.49733388171339,9.70529583790396,9.64011754687178,11.7074682070721,11.3974408059698,9.87319663491729,7.90183682153419,6.48038125417425,7.84560320031098,9.85038997228385,11.3159053378423,6.67020324243552,8.54936719473454,6.57979939994095,8.26884361188805,3.28486551675531,12.1288565152077,11.8993937362342
"69","W10004_0231",6.57876468900176,9.07381823658968,9.55224331998364,10.9178788555709,11.606270224556,9.63410996863086,11.5303371089456,11.4662812748938,8.48371146282475,9.88415673808285,12.7499074343079,8.43349849729346,10.2819024772508,10.9079635644597,10.1762098039591,9.19202275805507,11.8285299093614,10.4863694295621,10.317269603628,12.3807590937658,10.4363330968504,10.4626686423349,10.1303322436887,11.8628631734896,9.94068648921969,7.51771033873785,11.0654550622373,6.75011304456314,9.8231519633077,8.82135052354903,10.7461096598148,10.567634268755,9.53174388244432,8.03215222212602,6.25203268597939,7.25241954204456,10.0263744692498,10.4185865976274,6.85550578011732,8.73276231727382,6.54233683470594,7.74032133718991,2.99728481337939,10.7978702582214,10.1008588389347
"71","W10004_0254",8.88740422616263,11.1443482779292,8.81150567545375,10.7303052682308,10.9590719076962,10.4474613055801,11.4634400519038,10.6301265794906,7.33808973257302,11.4041592460568,10.6800330603256,9.75433839794294,11.8564169366668,11.8339280550329,11.5368533188366,11.5517894417689,13.1163536195988,11.8121026711241,11.5647764482839,13.8127118620646,12.5049576653787,13.4166402852953,11.1943450809272,13.3199888984314,12.4610900216855,8.24027852861378,11.0397098749075,7.37302112286985,9.20547999774483,8.27458283188082,10.218885406014,10.4264195515096,9.90725413517135,6.92347454263509,8.9257598675933,9.75141855267841,9.1614925675994,10.3039518989593,4.85612745913314,8.31737998623968,7.26168581403914,8.86717837625779,3.73649759139479,10.0659061639528,12.118916869609
"72","W10004_0258",8.40878265252582,10.4596680584429,9.44397893290379,11.4196919796207,10.7715158310934,10.7492767773962,11.6171892183064,11.7983997172433,9.071480469322,10.4612167130802,12.4569902589643,9.97506839502234,12.2685585033222,12.7599564693704,12.5526177688592,11.4710433636163,13.1891864378942,11.9909316327761,11.6078676859669,14.1332048787195,12.9393970959388,12.1799564778428,13.7013066291252,14.0584318425246,11.8578212342752,8.96577287153479,11.3319376765446,8.51059982362437,10.111285053255,9.59585848894167,11.6220560722092,10.8845506359909,10.2152734345618,8.7885783791684,8.97760515295561,11.3048159566537,10.7243091519068,10.9668300438798,7.63649433134909,9.46154605575432,8.243135875231,9.55077400671469,5.09850474358158,11.1029176166717,13.1926711594748
